"subject","type","answer"
"1428581685","practice","7"
"1428581685","practice","5"
"1428581685","practice","1"
"1428581685","t-B1-ada-dat-obj","6"
"1428581685","filler","1"
"1428581685","t-B1-jul-nom-sbj","1"
"1428581685","t-A2-mar-ext-obj","7"
"1428581685","filler","1"
"1428581685","t-B1-pet-nom-sbj","1"
"1428581685","filler","1"
"1428581685","t-B1-jul-nom-obj","7"
"1428581685","t-B1-mar-dat-sbj","1"
"1428581685","filler","7"
"1428581685","t-B2-ada-ext-obj","7"
"1428581685","filler","4"
"1428581685","t-B1-jul-dat-obj","7"
"1428581685","t-A1-ada-nom-obj","7"
"1428581685","filler","1"
"1428581685","t-A1-ada-dat-obj","5"
"1428581685","t-A1-pet-dat-obj","5"
"1428581685","filler","1"
"1428581685","t-A1-jul-dat-sbj","5"
"1428581685","filler","1"
"1428581685","t-A1-ada-nom-sbj","1"
"1428581685","t-B2-jul-ext-sbj","1"
"1428581685","filler","1"
"1428581685","t-B1-ada-dat-sbj","1"
"1428581685","filler","7"
"1428581685","t-B1-mar-nom-sbj","1"
"1428581685","t-B1-pet-nom-obj","2"
"1428581685","filler","7"
"1428581685","t-B1-pet-dat-sbj","1"
"1428581685","t-A1-mar-dat-sbj","1"
"1428581685","filler","7"
"1428581685","t-A2-ada-ext-obj","1"
"1428581685","filler","7"
"1428581685","t-B1-pet-dat-obj","3"
"1428581685","t-B2-jul-ext-obj","2"
"1428581685","filler","7"
"1428581685","t-B2-mar-ext-sbj","1"
"1428581685","filler","6"
"1428581685","t-A1-pet-nom-obj","7"
"1428581685","t-A1-ada-dat-sbj","1"
"1428581685","filler","6"
"1428581685","t-A2-jul-ext-sbj","1"
"1428581685","t-B2-mar-ext-obj","6"
"1428581685","filler","1"
"1428581685","t-B1-mar-nom-obj","7"
"1428581685","filler","6"
"1428581685","t-A2-pet-ext-obj","1"
"1428581685","t-A1-jul-dat-obj","4"
"1428581685","filler","1"
"1428581685","t-B2-pet-ext-obj","6"
"1428581685","filler","1"
"1428581685","t-A1-mar-nom-obj","7"
"1428581685","t-A2-pet-ext-sbj","1"
"1428581685","filler","7"
"1428581685","t-A1-jul-nom-sbj","1"
"1428581685","t-A1-pet-nom-sbj","1"
"1428581685","filler","1"
"1428581685","t-A2-mar-ext-sbj","1"
"1428581685","filler","7"
"1428581685","t-B1-ada-nom-obj","7"
"1428581685","t-A2-ada-ext-sbj","1"
"1428581685","filler","7"
"1428581685","t-B1-jul-dat-sbj","1"
"1428581685","filler","7"
"1428581685","t-A1-jul-nom-obj","7"
"1428581685","t-B2-pet-ext-sbj","1"
"1428581685","filler","7"
"1428581685","t-B1-ada-nom-sbj","1"
"1428581685","t-B1-mar-dat-obj","7"
"1428581685","filler","7"
"1428581685","t-A1-mar-dat-obj","7"
"1428581685","filler","7"
"1428581685","t-A2-jul-ext-obj","4"
"1428581685","t-A1-pet-dat-sbj","1"
"1428581685","filler","6"
"1428581685","t-A1-mar-nom-sbj","1"
"1428581685","filler","4"
"1428581685","t-B2-ada-ext-sbj","2"
"1428583469","practice","7"
"1428583469","practice","7"
"1428583469","practice","1"
"1428583469","t-B2-mar-ext-sbj","2"
"1428583469","filler","7"
"1428583469","t-A2-ada-ext-sbj","1"
"1428583469","t-A1-pet-nom-obj","7"
"1428583469","filler","6"
"1428583469","t-A1-pet-nom-sbj","1"
"1428583469","filler","2"
"1428583469","t-A1-mar-nom-obj","7"
"1428583469","t-A2-mar-ext-obj","3"
"1428583469","filler","7"
"1428583469","t-A2-mar-ext-sbj","2"
"1428583469","filler","1"
"1428583469","t-A1-pet-dat-sbj","4"
"1428583469","t-A1-jul-nom-obj","7"
"1428583469","filler","3"
"1428583469","t-A1-ada-dat-obj","4"
"1428583469","t-B2-jul-ext-sbj","2"
"1428583469","filler","7"
"1428583469","t-B1-mar-nom-obj","7"
"1428583469","filler","2"
"1428583469","t-B1-pet-nom-sbj","1"
"1428583469","t-A1-ada-nom-sbj","1"
"1428583469","filler","7"
"1428583469","t-A1-ada-nom-obj","7"
"1428583469","filler","1"
"1428583469","t-B1-ada-dat-sbj","2"
"1428583469","t-B1-mar-nom-sbj","2"
"1428583469","filler","1"
"1428583469","t-A1-pet-dat-obj","6"
"1428583469","t-A2-pet-ext-obj","5"
"1428583469","filler","7"
"1428583469","t-B2-pet-ext-sbj","2"
"1428583469","filler","3"
"1428583469","t-B1-mar-dat-obj","5"
"1428583469","t-A1-mar-dat-sbj","3"
"1428583469","filler","7"
"1428583469","t-A1-mar-dat-obj","7"
"1428583469","filler","7"
"1428583469","t-B2-ada-ext-obj","7"
"1428583469","t-B1-jul-nom-obj","7"
"1428583469","filler","7"
"1428583469","t-A2-jul-ext-obj","5"
"1428583469","t-A2-ada-ext-obj","6"
"1428583469","filler","1"
"1428583469","t-A2-jul-ext-sbj","1"
"1428583469","filler","7"
"1428583469","t-B1-jul-nom-sbj","3"
"1428583469","t-B1-jul-dat-obj","6"
"1428583469","filler","7"
"1428583469","t-B1-mar-dat-sbj","2"
"1428583469","filler","7"
"1428583469","t-A1-jul-dat-sbj","2"
"1428583469","t-A1-mar-nom-sbj","2"
"1428583469","filler","7"
"1428583469","t-A2-pet-ext-sbj","1"
"1428583469","t-B1-pet-dat-obj","7"
"1428583469","filler","7"
"1428583469","t-A1-jul-dat-obj","7"
"1428583469","filler","7"
"1428583469","t-B1-pet-dat-sbj","2"
"1428583469","t-B1-ada-dat-obj","7"
"1428583469","filler","6"
"1428583469","t-B2-mar-ext-obj","6"
"1428583469","filler","1"
"1428583469","t-B2-jul-ext-obj","7"
"1428583469","t-A1-jul-nom-sbj","1"
"1428583469","filler","7"
"1428583469","t-B1-pet-nom-obj","7"
"1428583469","t-B1-ada-nom-obj","7"
"1428583469","filler","7"
"1428583469","t-B1-jul-dat-sbj","2"
"1428583469","filler","6"
"1428583469","t-B2-pet-ext-obj","6"
"1428583469","t-A1-ada-dat-sbj","4"
"1428583469","filler","6"
"1428583469","t-B1-ada-nom-sbj","6"
"1428583469","filler","1"
"1428583469","t-B2-ada-ext-sbj","1"
"1428584761","practice","7"
"1428584761","practice","7"
"1428584761","practice","1"
"1428584761","t-A1-jul-nom-obj","7"
"1428584761","filler","1"
"1428584761","t-C2-ada-ext-obj","1"
"1428584761","t-C2-jul-ext-obj","4"
"1428584761","filler","1"
"1428584761","t-C1-pet-dat-obj","1"
"1428584761","filler","7"
"1428584761","t-C1-ada-dat-obj","2"
"1428584761","t-A1-pet-nom-obj","7"
"1428584761","filler","6"
"1428584761","t-A1-mar-nom-sbj","2"
"1428584761","filler","1"
"1428584761","t-C1-jul-nom-obj","7"
"1428584761","t-C1-pet-nom-sbj","1"
"1428584761","filler","7"
"1428584761","t-A2-pet-ext-obj","1"
"1428584761","t-A1-pet-nom-sbj","1"
"1428584761","filler","7"
"1428584761","t-A2-ada-ext-sbj","7"
"1428584761","filler","1"
"1428584761","t-A1-ada-nom-sbj","1"
"1428584761","t-C1-jul-dat-obj","5"
"1428584761","filler","7"
"1428584761","t-A2-jul-ext-obj","1"
"1428584761","filler","7"
"1428584761","t-A1-ada-nom-obj","7"
"1428584761","t-C2-mar-ext-sbj","2"
"1428584761","filler","1"
"1428584761","t-C1-pet-dat-sbj","1"
"1428584761","t-C1-ada-nom-sbj","1"
"1428584761","filler","1"
"1428584761","t-A2-ada-ext-obj","6"
"1428584761","filler","7"
"1428584761","t-A2-mar-ext-obj","7"
"1428584761","t-A1-mar-dat-obj","7"
"1428584761","filler","7"
"1428584761","t-A1-ada-dat-sbj","7"
"1428584761","filler","7"
"1428584761","t-C2-pet-ext-obj","1"
"1428584761","t-C1-jul-nom-sbj","7"
"1428584761","filler","7"
"1428584761","t-A1-pet-dat-obj","2"
"1428584761","t-C2-pet-ext-sbj","1"
"1428584761","filler","7"
"1428584761","t-C1-ada-nom-obj","7"
"1428584761","filler","7"
"1428584761","t-A1-jul-dat-sbj","1"
"1428584761","t-C1-mar-dat-obj","5"
"1428584761","filler","7"
"1428584761","t-C1-jul-dat-sbj","5"
"1428584761","filler","7"
"1428584761","t-A2-pet-ext-sbj","1"
"1428584761","t-A1-jul-nom-sbj","1"
"1428584761","filler","7"
"1428584761","t-A1-jul-dat-obj","2"
"1428584761","t-A1-pet-dat-sbj","1"
"1428584761","filler","1"
"1428584761","t-A1-mar-nom-obj","7"
"1428584761","filler","1"
"1428584761","t-A1-mar-dat-sbj","1"
"1428584761","t-C1-mar-dat-sbj","1"
"1428584761","filler","7"
"1428584761","t-A2-mar-ext-sbj","1"
"1428584761","filler","7"
"1428584761","t-A2-jul-ext-sbj","1"
"1428584761","t-C1-pet-nom-obj","7"
"1428584761","filler","1"
"1428584761","t-C1-ada-dat-sbj","1"
"1428584761","t-A1-ada-dat-obj","1"
"1428584761","filler","1"
"1428584761","t-C2-mar-ext-obj","7"
"1428584761","filler","7"
"1428584761","t-C1-mar-nom-sbj","1"
"1428584761","t-C1-mar-nom-obj","7"
"1428584761","filler","7"
"1428584761","t-C2-ada-ext-sbj","7"
"1428584761","filler","7"
"1428584761","t-C2-jul-ext-sbj","1"
"1428585860","practice","7"
"1428585860","practice","7"
"1428585860","practice","1"
"1428585860","t-A3-ada-fin-sbj","5"
"1428585860","filler","5"
"1428585860","t-A1-jul-dat-sbj","1"
"1428585860","filler","6"
"1428585860","t-A3-jul-fin-sbj","1"
"1428585860","filler","6"
"1428585860","t-A3-pet-fin-sbj","1"
"1428585860","t-A2-pet-ext-obj","4"
"1428585860","filler","7"
"1428585860","t-A2-pet-ext-sbj","2"
"1428585860","filler","7"
"1428585860","t-C2-ada-ext-obj","6"
"1428585860","filler","1"
"1428585860","t-A2-ada-ext-obj","7"
"1428585860","t-A1-ada-dat-sbj","1"
"1428585860","filler","7"
"1428585860","t-C2-mar-ext-obj","7"
"1428585860","filler","7"
"1428585860","t-A3-jul-fin-obj","6"
"1428585860","filler","7"
"1428585860","t-A2-jul-ext-sbj","2"
"1428585860","t-A1-pet-dat-sbj","2"
"1428585860","filler","7"
"1428585860","t-C3-pet-ext-obj","6"
"1428585860","filler","7"
"1428585860","t-C3-ada-ext-sbj","7"
"1428585860","filler","1"
"1428585860","t-A3-mar-fin-sbj","2"
"1428585860","t-A3-pet-fin-obj","7"
"1428585860","filler","7"
"1428585860","t-C2-mar-ext-sbj","2"
"1428585860","filler","7"
"1428585860","t-A1-jul-dat-obj","5"
"1428585860","filler","1"
"1428585860","t-A1-pet-dat-obj","7"
"1428585860","t-C3-pet-ext-sbj","2"
"1428585860","filler","1"
"1428585860","t-C3-ada-ext-obj","7"
"1428585860","filler","2"
"1428585860","t-C3-jul-ext-sbj","3"
"1428585860","filler","7"
"1428585860","t-A1-mar-dat-obj","7"
"1428585860","t-C2-ada-ext-sbj","5"
"1428585860","filler","7"
"1428585860","t-A2-mar-ext-sbj","3"
"1428585860","filler","1"
"1428585860","t-C2-jul-ext-obj","7"
"1428585860","filler","7"
"1428585860","t-C2-jul-ext-sbj","2"
"1428585860","t-A3-mar-fin-obj","7"
"1428585860","filler","7"
"1428585860","t-A1-ada-dat-obj","7"
"1428585860","filler","7"
"1428585860","t-A2-mar-ext-obj","7"
"1428585860","filler","1"
"1428585860","t-C3-mar-ext-obj","7"
"1428585860","t-C3-jul-ext-obj","4"
"1428585860","filler","5"
"1428585860","t-C2-pet-ext-obj","7"
"1428585860","filler","1"
"1428585860","t-A3-ada-fin-obj","7"
"1428585860","filler","7"
"1428585860","t-C2-pet-ext-sbj","3"
"1428585860","t-A1-mar-dat-sbj","2"
"1428585860","filler","7"
"1428585860","t-A2-ada-ext-sbj","2"
"1428585860","filler","7"
"1428585860","t-C3-mar-ext-sbj","2"
"1428585860","filler","7"
"1428585860","t-A2-jul-ext-obj","6"
"1428586048","practice","4"
"1428586048","practice","7"
"1428586048","practice","1"
